bundle_measure_abr,bundle_abr,measure_abr,bundle_measure,measure,bundle,model,importance
b7_V2,b7,V2,Cingulum_Parahippocampal_L : MeanLength,MeanLength,Cingulum_Parahippocampal_L,lgrg,0.088088806
b7_V3,b7,V3,Cingulum_Parahippocampal_L : Span,Span,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V4,b7,V4,Cingulum_Parahippocampal_L : Curl,Curl,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V5,b7,V5,Cingulum_Parahippocampal_L : Elongation,Elongation,Cingulum_Parahippocampal_L,lgrg,0.096775643
b7_V6,b7,V6,Cingulum_Parahippocampal_L : Diameter,Diameter,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V7,b7,V7,Cingulum_Parahippocampal_L : Volume,Volume,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V8,b7,V8,Cingulum_Parahippocampal_L : TrunkVolume,TrunkVolume,Cingulum_Parahippocampal_L,lgrg,0.090886528
b7_V9,b7,V9,Cingulum_Parahippocampal_L : BranchVolume,BranchVolume,Cingulum_Parahippocampal_L,lgrg,0.116621762
b7_V10,b7,V10,Cingulum_Parahippocampal_L : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V11,b7,V11,Cingulum_Parahippocampal_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V12,b7,V12,Cingulum_Parahippocampal_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V13,b7,V13,Cingulum_Parahippocampal_L : Irregularity,Irregularity,Cingulum_Parahippocampal_L,lgrg,0.137838945
b7_V14,b7,V14,Cingulum_Parahippocampal_L : AreaOfEndRegion1,AreaOfEndRegion1,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V15,b7,V15,Cingulum_Parahippocampal_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V16,b7,V16,Cingulum_Parahippocampal_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Cingulum_Parahippocampal_L,lgrg,0.09817246
b7_V17,b7,V17,Cingulum_Parahippocampal_L : AreaOfEndRegion2,AreaOfEndRegion2,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V18,b7,V18,Cingulum_Parahippocampal_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Cingulum_Parahippocampal_L,lgrg,0.098327058
b7_V19,b7,V19,Cingulum_Parahippocampal_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V20,b7,V20,Cingulum_Parahippocampal_L : qa,qa,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V21,b7,V21,Cingulum_Parahippocampal_L : nqa,nqa,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V22,b7,V22,Cingulum_Parahippocampal_L : dti_fa,dti_fa,Cingulum_Parahippocampal_L,lgrg,0.057383464
b7_V23,b7,V23,Cingulum_Parahippocampal_L : md,md,Cingulum_Parahippocampal_L,lgrg,0.103859871
b7_V24,b7,V24,Cingulum_Parahippocampal_L : ad,ad,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V25,b7,V25,Cingulum_Parahippocampal_L : rd,rd,Cingulum_Parahippocampal_L,lgrg,0.114284737
b7_V26,b7,V26,Cingulum_Parahippocampal_L : gfa,gfa,Cingulum_Parahippocampal_L,lgrg,0.084774649
b7_V27,b7,V27,Cingulum_Parahippocampal_L : iso,iso,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V28,b7,V28,Cingulum_Parahippocampal_L : rdi,rdi,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V29,b7,V29,Cingulum_Parahippocampal_L : nrdi02L,nrdi02L,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V30,b7,V30,Cingulum_Parahippocampal_L : nrdi04L,nrdi04L,Cingulum_Parahippocampal_L,lgrg,0.099552348
b7_V31,b7,V31,Cingulum_Parahippocampal_L : nrdi06L,nrdi06L,Cingulum_Parahippocampal_L,lgrg,0.099552348
b8_V1,b8,V1,Cingulum_Parahippocampal_R : NumberOfTracts,NumberOfTracts,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V2,b8,V2,Cingulum_Parahippocampal_R : MeanLength,MeanLength,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V3,b8,V3,Cingulum_Parahippocampal_R : Span,Span,Cingulum_Parahippocampal_R,lgrg,0.111433365
b8_V4,b8,V4,Cingulum_Parahippocampal_R : Curl,Curl,Cingulum_Parahippocampal_R,lgrg,0.081342346
b8_V5,b8,V5,Cingulum_Parahippocampal_R : Elongation,Elongation,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V6,b8,V6,Cingulum_Parahippocampal_R : Diameter,Diameter,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V7,b8,V7,Cingulum_Parahippocampal_R : Volume,Volume,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V8,b8,V8,Cingulum_Parahippocampal_R : TrunkVolume,TrunkVolume,Cingulum_Parahippocampal_R,lgrg,0.116381673
b8_V9,b8,V9,Cingulum_Parahippocampal_R : BranchVolume,BranchVolume,Cingulum_Parahippocampal_R,lgrg,0.080693852
b8_V10,b8,V10,Cingulum_Parahippocampal_R : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Parahippocampal_R,lgrg,0.102746957
b8_V11,b8,V11,Cingulum_Parahippocampal_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V12,b8,V12,Cingulum_Parahippocampal_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V13,b8,V13,Cingulum_Parahippocampal_R : Irregularity,Irregularity,Cingulum_Parahippocampal_R,lgrg,0.105573154
b8_V14,b8,V14,Cingulum_Parahippocampal_R : AreaOfEndRegion1,AreaOfEndRegion1,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V15,b8,V15,Cingulum_Parahippocampal_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V16,b8,V16,Cingulum_Parahippocampal_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Cingulum_Parahippocampal_R,lgrg,0.120528651
b8_V17,b8,V17,Cingulum_Parahippocampal_R : AreaOfEndRegion2,AreaOfEndRegion2,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V18,b8,V18,Cingulum_Parahippocampal_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V19,b8,V19,Cingulum_Parahippocampal_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V20,b8,V20,Cingulum_Parahippocampal_R : qa,qa,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V21,b8,V21,Cingulum_Parahippocampal_R : nqa,nqa,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V22,b8,V22,Cingulum_Parahippocampal_R : dti_fa,dti_fa,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V23,b8,V23,Cingulum_Parahippocampal_R : md,md,Cingulum_Parahippocampal_R,lgrg,0.097237286
b8_V24,b8,V24,Cingulum_Parahippocampal_R : ad,ad,Cingulum_Parahippocampal_R,lgrg,0.096765871
b8_V25,b8,V25,Cingulum_Parahippocampal_R : rd,rd,Cingulum_Parahippocampal_R,lgrg,0.097670369
b8_V26,b8,V26,Cingulum_Parahippocampal_R : gfa,gfa,Cingulum_Parahippocampal_R,lgrg,0.102012253
b8_V27,b8,V27,Cingulum_Parahippocampal_R : iso,iso,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V28,b8,V28,Cingulum_Parahippocampal_R : rdi,rdi,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V29,b8,V29,Cingulum_Parahippocampal_R : nrdi02L,nrdi02L,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V30,b8,V30,Cingulum_Parahippocampal_R : nrdi04L,nrdi04L,Cingulum_Parahippocampal_R,lgrg,0.099552348
b8_V31,b8,V31,Cingulum_Parahippocampal_R : nrdi06L,nrdi06L,Cingulum_Parahippocampal_R,lgrg,0.099552348
b9_V1,b9,V1,Cingulum_Parahippocampal_Parietal_L : NumberOfTracts,NumberOfTracts,Cingulum_Parahippocampal_Parietal_L,lgrg,0.088571444
b9_V2,b9,V2,Cingulum_Parahippocampal_Parietal_L : MeanLength,MeanLength,Cingulum_Parahippocampal_Parietal_L,lgrg,0.089605882
b9_V3,b9,V3,Cingulum_Parahippocampal_Parietal_L : Span,Span,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V4,b9,V4,Cingulum_Parahippocampal_Parietal_L : Curl,Curl,Cingulum_Parahippocampal_Parietal_L,lgrg,0.090616907
b9_V5,b9,V5,Cingulum_Parahippocampal_Parietal_L : Elongation,Elongation,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V6,b9,V6,Cingulum_Parahippocampal_Parietal_L : Diameter,Diameter,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V7,b9,V7,Cingulum_Parahippocampal_Parietal_L : Volume,Volume,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V8,b9,V8,Cingulum_Parahippocampal_Parietal_L : TrunkVolume,TrunkVolume,Cingulum_Parahippocampal_Parietal_L,lgrg,0.090365178
b9_V9,b9,V9,Cingulum_Parahippocampal_Parietal_L : BranchVolume,BranchVolume,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V10,b9,V10,Cingulum_Parahippocampal_Parietal_L : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V11,b9,V11,Cingulum_Parahippocampal_Parietal_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V12,b9,V12,Cingulum_Parahippocampal_Parietal_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V13,b9,V13,Cingulum_Parahippocampal_Parietal_L : Irregularity,Irregularity,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V14,b9,V14,Cingulum_Parahippocampal_Parietal_L : AreaOfEndRegion1,AreaOfEndRegion1,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V15,b9,V15,Cingulum_Parahippocampal_Parietal_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Cingulum_Parahippocampal_Parietal_L,lgrg,0.088282327
b9_V16,b9,V16,Cingulum_Parahippocampal_Parietal_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Cingulum_Parahippocampal_Parietal_L,lgrg,0.087237183
b9_V17,b9,V17,Cingulum_Parahippocampal_Parietal_L : AreaOfEndRegion2,AreaOfEndRegion2,Cingulum_Parahippocampal_Parietal_L,lgrg,0.078632009
b9_V18,b9,V18,Cingulum_Parahippocampal_Parietal_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V19,b9,V19,Cingulum_Parahippocampal_Parietal_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V20,b9,V20,Cingulum_Parahippocampal_Parietal_L : qa,qa,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V21,b9,V21,Cingulum_Parahippocampal_Parietal_L : nqa,nqa,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V22,b9,V22,Cingulum_Parahippocampal_Parietal_L : dti_fa,dti_fa,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V23,b9,V23,Cingulum_Parahippocampal_Parietal_L : md,md,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V24,b9,V24,Cingulum_Parahippocampal_Parietal_L : ad,ad,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V25,b9,V25,Cingulum_Parahippocampal_Parietal_L : rd,rd,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V26,b9,V26,Cingulum_Parahippocampal_Parietal_L : gfa,gfa,Cingulum_Parahippocampal_Parietal_L,lgrg,0.088603675
b9_V27,b9,V27,Cingulum_Parahippocampal_Parietal_L : iso,iso,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V28,b9,V28,Cingulum_Parahippocampal_Parietal_L : rdi,rdi,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V29,b9,V29,Cingulum_Parahippocampal_Parietal_L : nrdi02L,nrdi02L,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V30,b9,V30,Cingulum_Parahippocampal_Parietal_L : nrdi04L,nrdi04L,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b9_V31,b9,V31,Cingulum_Parahippocampal_Parietal_L : nrdi06L,nrdi06L,Cingulum_Parahippocampal_Parietal_L,lgrg,0.099552348
b10_V1,b10,V1,Cingulum_Parahippocampal_Parietal_R : NumberOfTracts,NumberOfTracts,Cingulum_Parahippocampal_Parietal_R,lgrg,0.117851598
b10_V2,b10,V2,Cingulum_Parahippocampal_Parietal_R : MeanLength,MeanLength,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V3,b10,V3,Cingulum_Parahippocampal_Parietal_R : Span,Span,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V4,b10,V4,Cingulum_Parahippocampal_Parietal_R : Curl,Curl,Cingulum_Parahippocampal_Parietal_R,lgrg,0.143635238
b10_V5,b10,V5,Cingulum_Parahippocampal_Parietal_R : Elongation,Elongation,Cingulum_Parahippocampal_Parietal_R,lgrg,0.102933356
b10_V6,b10,V6,Cingulum_Parahippocampal_Parietal_R : Diameter,Diameter,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V7,b10,V7,Cingulum_Parahippocampal_Parietal_R : Volume,Volume,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V8,b10,V8,Cingulum_Parahippocampal_Parietal_R : TrunkVolume,TrunkVolume,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V9,b10,V9,Cingulum_Parahippocampal_Parietal_R : BranchVolume,BranchVolume,Cingulum_Parahippocampal_Parietal_R,lgrg,0.130762699
b10_V10,b10,V10,Cingulum_Parahippocampal_Parietal_R : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V11,b10,V11,Cingulum_Parahippocampal_Parietal_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Cingulum_Parahippocampal_Parietal_R,lgrg,0.096518934
b10_V12,b10,V12,Cingulum_Parahippocampal_Parietal_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Parahippocampal_Parietal_R,lgrg,0.119112868
b10_V13,b10,V13,Cingulum_Parahippocampal_Parietal_R : Irregularity,Irregularity,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V14,b10,V14,Cingulum_Parahippocampal_Parietal_R : AreaOfEndRegion1,AreaOfEndRegion1,Cingulum_Parahippocampal_Parietal_R,lgrg,0.118455501
b10_V15,b10,V15,Cingulum_Parahippocampal_Parietal_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V16,b10,V16,Cingulum_Parahippocampal_Parietal_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Cingulum_Parahippocampal_Parietal_R,lgrg,0.123002414
b10_V17,b10,V17,Cingulum_Parahippocampal_Parietal_R : AreaOfEndRegion2,AreaOfEndRegion2,Cingulum_Parahippocampal_Parietal_R,lgrg,0.100799658
b10_V18,b10,V18,Cingulum_Parahippocampal_Parietal_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Cingulum_Parahippocampal_Parietal_R,lgrg,0.084405957
b10_V19,b10,V19,Cingulum_Parahippocampal_Parietal_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Cingulum_Parahippocampal_Parietal_R,lgrg,0.101192312
b10_V20,b10,V20,Cingulum_Parahippocampal_Parietal_R : qa,qa,Cingulum_Parahippocampal_Parietal_R,lgrg,0.097850401
b10_V21,b10,V21,Cingulum_Parahippocampal_Parietal_R : nqa,nqa,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V22,b10,V22,Cingulum_Parahippocampal_Parietal_R : dti_fa,dti_fa,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V23,b10,V23,Cingulum_Parahippocampal_Parietal_R : md,md,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V24,b10,V24,Cingulum_Parahippocampal_Parietal_R : ad,ad,Cingulum_Parahippocampal_Parietal_R,lgrg,0.087752607
b10_V25,b10,V25,Cingulum_Parahippocampal_Parietal_R : rd,rd,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V26,b10,V26,Cingulum_Parahippocampal_Parietal_R : gfa,gfa,Cingulum_Parahippocampal_Parietal_R,lgrg,0.096805208
b10_V27,b10,V27,Cingulum_Parahippocampal_Parietal_R : iso,iso,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V28,b10,V28,Cingulum_Parahippocampal_Parietal_R : rdi,rdi,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V29,b10,V29,Cingulum_Parahippocampal_Parietal_R : nrdi02L,nrdi02L,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V30,b10,V30,Cingulum_Parahippocampal_Parietal_R : nrdi04L,nrdi04L,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b10_V31,b10,V31,Cingulum_Parahippocampal_Parietal_R : nrdi06L,nrdi06L,Cingulum_Parahippocampal_Parietal_R,lgrg,0.099552348
b11_V1,b11,V1,Cingulum_Rarolfactory_L : NumberOfTracts,NumberOfTracts,Cingulum_Rarolfactory_L,lgrg,0.0841587
b11_V2,b11,V2,Cingulum_Rarolfactory_L : MeanLength,MeanLength,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V3,b11,V3,Cingulum_Rarolfactory_L : Span,Span,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V4,b11,V4,Cingulum_Rarolfactory_L : Curl,Curl,Cingulum_Rarolfactory_L,lgrg,0.094918942
b11_V5,b11,V5,Cingulum_Rarolfactory_L : Elongation,Elongation,Cingulum_Rarolfactory_L,lgrg,0.078945677
b11_V6,b11,V6,Cingulum_Rarolfactory_L : Diameter,Diameter,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V7,b11,V7,Cingulum_Rarolfactory_L : Volume,Volume,Cingulum_Rarolfactory_L,lgrg,0.102503889
b11_V8,b11,V8,Cingulum_Rarolfactory_L : TrunkVolume,TrunkVolume,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V9,b11,V9,Cingulum_Rarolfactory_L : BranchVolume,BranchVolume,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V10,b11,V10,Cingulum_Rarolfactory_L : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V11,b11,V11,Cingulum_Rarolfactory_L : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Cingulum_Rarolfactory_L,lgrg,0.094933627
b11_V12,b11,V12,Cingulum_Rarolfactory_L : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V13,b11,V13,Cingulum_Rarolfactory_L : Irregularity,Irregularity,Cingulum_Rarolfactory_L,lgrg,0.090663933
b11_V14,b11,V14,Cingulum_Rarolfactory_L : AreaOfEndRegion1,AreaOfEndRegion1,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V15,b11,V15,Cingulum_Rarolfactory_L : RadiusOfEndRegion1,RadiusOfEndRegion1,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V16,b11,V16,Cingulum_Rarolfactory_L : IrregularityofEndRegion1,IrregularityofEndRegion1,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V17,b11,V17,Cingulum_Rarolfactory_L : AreaOfEndRegion2,AreaOfEndRegion2,Cingulum_Rarolfactory_L,lgrg,0.117593276
b11_V18,b11,V18,Cingulum_Rarolfactory_L : RadiusOfEndRegion2,RadiusOfEndRegion2,Cingulum_Rarolfactory_L,lgrg,0.094817252
b11_V19,b11,V19,Cingulum_Rarolfactory_L : IrregularityofEndRegion2,IrregularityofEndRegion2,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V20,b11,V20,Cingulum_Rarolfactory_L : qa,qa,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V21,b11,V21,Cingulum_Rarolfactory_L : nqa,nqa,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V22,b11,V22,Cingulum_Rarolfactory_L : dti_fa,dti_fa,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V23,b11,V23,Cingulum_Rarolfactory_L : md,md,Cingulum_Rarolfactory_L,lgrg,0.077153236
b11_V24,b11,V24,Cingulum_Rarolfactory_L : ad,ad,Cingulum_Rarolfactory_L,lgrg,0.06453941
b11_V25,b11,V25,Cingulum_Rarolfactory_L : rd,rd,Cingulum_Rarolfactory_L,lgrg,0.086290077
b11_V26,b11,V26,Cingulum_Rarolfactory_L : gfa,gfa,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V27,b11,V27,Cingulum_Rarolfactory_L : iso,iso,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V28,b11,V28,Cingulum_Rarolfactory_L : rdi,rdi,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V29,b11,V29,Cingulum_Rarolfactory_L : nrdi02L,nrdi02L,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V30,b11,V30,Cingulum_Rarolfactory_L : nrdi04L,nrdi04L,Cingulum_Rarolfactory_L,lgrg,0.099552348
b11_V31,b11,V31,Cingulum_Rarolfactory_L : nrdi06L,nrdi06L,Cingulum_Rarolfactory_L,lgrg,0.099552348
b12_V1,b12,V1,Cingulum_Rarolfactory_R : NumberOfTracts,NumberOfTracts,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V2,b12,V2,Cingulum_Rarolfactory_R : MeanLength,MeanLength,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V3,b12,V3,Cingulum_Rarolfactory_R : Span,Span,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V4,b12,V4,Cingulum_Rarolfactory_R : Curl,Curl,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V5,b12,V5,Cingulum_Rarolfactory_R : Elongation,Elongation,Cingulum_Rarolfactory_R,lgrg,0.109495922
b12_V6,b12,V6,Cingulum_Rarolfactory_R : Diameter,Diameter,Cingulum_Rarolfactory_R,lgrg,0.102214933
b12_V7,b12,V7,Cingulum_Rarolfactory_R : Volume,Volume,Cingulum_Rarolfactory_R,lgrg,0.117957619
b12_V8,b12,V8,Cingulum_Rarolfactory_R : TrunkVolume,TrunkVolume,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V9,b12,V9,Cingulum_Rarolfactory_R : BranchVolume,BranchVolume,Cingulum_Rarolfactory_R,lgrg,0.111858898
b12_V10,b12,V10,Cingulum_Rarolfactory_R : TotalSurfaceArea,TotalSurfaceArea,Cingulum_Rarolfactory_R,lgrg,0.118648001
b12_V11,b12,V11,Cingulum_Rarolfactory_R : TotalRadiusOfEndRegions,TotalRadiusOfEndRegions,Cingulum_Rarolfactory_R,lgrg,0.090591641
b12_V12,b12,V12,Cingulum_Rarolfactory_R : TotalAreaOfEndRegions,TotalAreaOfEndRegions,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V13,b12,V13,Cingulum_Rarolfactory_R : Irregularity,Irregularity,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V14,b12,V14,Cingulum_Rarolfactory_R : AreaOfEndRegion1,AreaOfEndRegion1,Cingulum_Rarolfactory_R,lgrg,0.092590095
b12_V15,b12,V15,Cingulum_Rarolfactory_R : RadiusOfEndRegion1,RadiusOfEndRegion1,Cingulum_Rarolfactory_R,lgrg,0.053978441
b12_V16,b12,V16,Cingulum_Rarolfactory_R : IrregularityofEndRegion1,IrregularityofEndRegion1,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V17,b12,V17,Cingulum_Rarolfactory_R : AreaOfEndRegion2,AreaOfEndRegion2,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V18,b12,V18,Cingulum_Rarolfactory_R : RadiusOfEndRegion2,RadiusOfEndRegion2,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V19,b12,V19,Cingulum_Rarolfactory_R : IrregularityofEndRegion2,IrregularityofEndRegion2,Cingulum_Rarolfactory_R,lgrg,0.088323331
b12_V20,b12,V20,Cingulum_Rarolfactory_R : qa,qa,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V21,b12,V21,Cingulum_Rarolfactory_R : nqa,nqa,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V22,b12,V22,Cingulum_Rarolfactory_R : dti_fa,dti_fa,Cingulum_Rarolfactory_R,lgrg,0.093301989
b12_V23,b12,V23,Cingulum_Rarolfactory_R : md,md,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V24,b12,V24,Cingulum_Rarolfactory_R : ad,ad,Cingulum_Rarolfactory_R,lgrg,0.085511758
b12_V25,b12,V25,Cingulum_Rarolfactory_R : rd,rd,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V26,b12,V26,Cingulum_Rarolfactory_R : gfa,gfa,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V27,b12,V27,Cingulum_Rarolfactory_R : iso,iso,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V28,b12,V28,Cingulum_Rarolfactory_R : rdi,rdi,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V29,b12,V29,Cingulum_Rarolfactory_R : nrdi02L,nrdi02L,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V30,b12,V30,Cingulum_Rarolfactory_R : nrdi04L,nrdi04L,Cingulum_Rarolfactory_R,lgrg,0.099552348
b12_V31,b12,V31,Cingulum_Rarolfactory_R : nrdi06L,nrdi06L,Cingulum_Rarolfactory_R,lgrg,0.099552348
b13_V1,b13,V1,Corpus_Callosum_Body : NumberOfTracts,NumberOfTracts,Corpus_Callosum_Body,lgrg,0.099552348
b13_V2,b13,V2,Corpus_Callosum_Body : MeanLength,MeanLength,Corpus_Callosum_Body,lgrg,0.165290653
b13_V3,b13,V3,Corpus_Callosum_Body : Span,Span,Corpus_Callosum_Body,lgrg,0.10628773
b13_V4,b13,V4,Corpus_Callosum_Body : Curl,Curl,Corpus_Callosum_Body,lgrg,0.099552348
b13_V5,b13,V5,Corpus_Callosum_Body : Elongation,Elongation,Corpus_Callosum_Body,lgrg,0.099552348
b13_V6,b13,V6,Corpus_Callosum_Body : Diameter,Diameter,Corpus_Callosum_Body,lgrg,0.099552348
b13_V7,b13,V7,Corpus_Callosum_Body : Volume,Volume,Corpus_Callosum_Body,lgrg,0.099552348
